Id,Code,Name,Type
"a8aa2157-0e1f-4956-9190-da1a17838810","OSM-HOLHOL-DJIBOUTI","Holhol-Djibouti","Boulevard"
"4a0f8200-0566-468f-b325-ec5ffd98089f","OSM-N1-A-DAASBIYO","N1 à Daasbiyo","Boulevard"
"4beb3210-2a7c-4e7b-90d6-1d34cb06a672","OSM-N5-HOLHOL-DJIBOUTI","N5 Holhol-Djibouti","Boulevard"
"c8620761-3536-494c-bde3-dc4516b1732d","OSM-OUED-KALOU","Oued Kalou","Piste"
"ad247cd7-f34c-405a-ac96-fd4a3dcb2974","OSM-PARKING","Parking","Rue"
"041b4def-ce48-4f64-9d11-39db85e45216","OSM-PISTE-ADAILOU-ASSA-GUEYLA","Piste Adaïlou - Assa Gueyla","Piste"
"09b57d09-c516-4548-9e7f-44dbb33506dd","OSM-PISTE-ADAILOU-GAOURA","Piste Adaïlou - Gaoura","Piste"
"3e391ae7-9f59-4c6f-af77-91b92bce1983","OSM-PISTE-ADGUENO","Piste d'Adgueno","Piste"
"29beb42e-2927-4e68-92d1-a3aa6c1d5854","OSM-PISTE-ADOILA-ADAILOU","Piste Adoïla - Adaïlou","Piste"
"499b503d-38d6-432f-9b88-9ffb9286bada","OSM-PISTE-ANDABA","Piste d'Andaba","Piste"
"b9bb2859-4c77-4019-a6e3-00733716a9d9","OSM-PISTE-ANDABA-BOUYYA","Piste Andaba - Bouyya","Piste"
"35ca1e37-9679-44b1-936f-db5ec3858681","OSM-PISTE-ARTA-PLAGE","Piste d'ARTA Plage","Piste"
"6d1ba1e3-aee2-49d5-a769-114696f11653","OSM-PISTE-AS-DORA-ADOILA","Piste As Dora-Adoïla","Piste"
"8e0468fd-9994-42be-bdd9-485f63fa5a61","OSM-PISTE-AS-DORRA-ADOILA","Piste As Dorra - Adoïla","Piste"
"38991db3-f45d-4574-88bd-b2746288a629","OSM-PISTE-AS-DORRA-ASSA-GUEYLA","Piste As Dorra - Assa Gueyla","Piste"
"6f00df37-de63-49a0-8036-50e2044920d3","OSM-PISTE-ASSA-GAILA-DADDATO","Piste Assa-Gaila - Daddato","Piste"
"0044113a-2bdc-43fd-8873-55e5d8d5d949","OSM-PISTE-ASSA-GEYLA-GUIRRORI","Piste Assa Geyla - Guirrori","Piste"
"ddaa6ed8-8f44-474d-a560-dd74adeb37b2","OSM-PISTE-ASSA-GUEYLA-GUIRRORI","Piste Assa Gueyla - Guirrori","Piste"
"b5586bcd-071f-411d-af0e-3f1c31cbcb0e","OSM-PISTE-ASSA-GUEYLA-YARIGORI","Piste Assa Gueyla - Yarigori","Piste"
"6fbced58-25ef-45ea-9b46-104e3f9de1fc","OSM-PISTE-BANKOUALE","Piste de Bankoualé","Piste"
"15198540-aaee-4b47-ac97-74dcf03541b9","OSM-PISTE-CAMPEMENT-DAY","Piste du Campement du Day","Piste"
"9b9e36c9-f765-48d1-a3ac-a6d3af5b95dc","OSM-PISTE-CAMPEMENT-FAILLE","Piste campement de la faille","Piste"
"f90356d1-b24d-4fd3-b953-a20420371d07","OSM-PISTE-CECAP","Piste du CECAP","Piste"
"1573656e-c703-4d10-bb88-9ab45c70f6d8","OSM-PISTE-DADDATO-ALAILI-DADDA","Piste Daddato - Alaïli Dadda","Piste"
"2de35146-545e-44ef-9f4f-641a1c2ce0b5","OSM-PISTE-DADDATO-MADGOUL","Piste Daddato - Madgoul","Piste"
"d6541dd3-f62c-42e9-a2a5-787bd8baee8b","OSM-PISTE-DALLAYI-MEDEHO","Piste Dallayi - Médého","Piste"
"39f41c07-c38f-418b-952c-204bb14d8033","OSM-PISTE-DIKHIL-VERS-AS-EYLA","Piste Dikhil vers As-Eyla","Piste"
"103b1c16-17b0-4c88-8cea-1ef3673b2d3e","OSM-PISTE-DITTILOU","Piste de Dittilou","Piste"
"c18fc48a-d947-4cfb-a4eb-53f573ca98f3","OSM-PISTE-DIYARA","Piste de Diyara","Piste"
"e3d228b5-44ad-4d16-ade5-3c370b3f6e9e","OSM-PISTE-DORRA-ASSA-GUEYLA","Piste Dorra-Assa Gueyla","Piste"
"526f4acc-aced-412e-ba8e-3bbd11b552f5","OSM-PISTE-DORRA-DAIMOLI","Piste Dorra - Daïmoli","Piste"
"ac3f7b6a-5dda-44d8-b678-c527a246b349","OSM-PISTE-DORRA-MOUDDO","Piste Dorra-Mouddo","Piste"
"be88f146-5a54-45c8-b59b-e3b934ce67e1","OSM-PISTE-DOUGOUM-A-ARDO","Piste de Dougoum à Ardo","Piste"
"311c7110-fe7c-441a-8af9-b5aa1700a9c1","OSM-PISTE-ESSALOU","Piste Essalou","Piste"
"05b941b6-22b5-4110-b7c8-70b7007b8584","OSM-PISTE-ESSALOU-N13","Piste Essalou - N13","Piste"
"0e1eaf42-f172-4eef-bbc1-651f68b654e3","OSM-PISTE-GAOURA-ASSA-GUEYAL","Piste Gaoura - Assa Gueyal","Piste"
"e5247627-7317-4577-9f40-34c0b7a2d834","OSM-PISTE-GAOURA-ASSA-GUEYLA","Piste Gaoura - Assa Gueyla","Piste"
"152ffa86-469c-44bd-8c32-269cf5434c19","OSM-PISTE-GAOURA-GUIRRORI","Piste Gaoura - Guirrori","Piste"
"c8be93a5-0f0f-4801-915b-14733690f660","OSM-PISTE-GARBA-NABA","Piste de Garba Naba","Piste"
"1c64c6e4-e214-4091-a038-3831433551c3","OSM-PISTE-GAROBA","Piste de Garobâ","Piste"
"01f11ef6-ea5f-465c-be3f-17e5db9db278","OSM-PISTE-GOURGOUR","Piste de Gourgour","Piste"
"7e4da113-c717-4279-892c-340a11c2d990","OSM-PISTE-ITKI","Piste d'Itki","Piste"
"3acf78a1-f6a9-4e25-bf2f-b4f639233e97","OSM-PISTE-KHOR-ANGAR-ASSA","Piste Khor Angar - La Assa","Piste"
"e949ac06-42eb-4587-a028-4ff272753e23","OSM-PISTE-KHOR-ANGAR-LAHASSA","Piste Khor Angar - Lahassa","Piste"
